id,date,venue_name,race_number,course_in,player_name,move,second_place,lost_to,rank,flow,cabi,kawarizensoku,attack,pressure,block,three_hari,three_makurizashi,two_nokoshi,four_tsubushi,four_nokoshi,st_eval,two_shizumase,four_shizumase,makurizashi_flow_cabi
23834,2025-07-08,三国,7,5,一宮　　稔弘,展開差し・捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23835,2025-07-08,三国,7,6,茅原　　悠紀,展開差し・捲り差し・外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23836,2025-07-08,三国,8,1,南野　　利騰,差され,,2,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23837,2025-07-08,三国,8,2,岡部　　　浩,差し,,,1,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23838,2025-07-08,三国,8,3,寺島　　吉彦,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,出遅（外より+0.10）,0,0,0
23839,2025-07-08,三国,8,4,小森　　信雄,展開捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23840,2025-07-08,三国,8,5,三浦　　裕貴,展開差し・捲り差し・外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23841,2025-07-08,三国,8,6,庄島　　潤成,展開差し・捲り差し・外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23842,2025-07-08,三国,9,1,山本　　浩次,逃げ,4,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23843,2025-07-08,三国,9,2,大谷　　直弘,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23844,2025-07-08,三国,9,3,吉永　　泰弘,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23845,2025-07-08,三国,9,4,川北　　浩貴,叩いて外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23846,2025-07-08,三国,9,6,小野寺　智洋,展開差し・捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23847,2025-07-08,三国,9,5,宮嵜　隆太郎,展開差し・捲り差し・外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23848,2025-07-08,唐津,10,1,後藤　　美翼,逃げ,3,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23849,2025-07-08,唐津,10,2,宮崎　　安奈,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23850,2025-07-08,唐津,10,3,武井　莉里佳,外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23851,2025-07-08,唐津,10,6,内山　　七海,捲り差し・外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23852,2025-07-08,唐津,10,4,小芦　るり華,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23853,2025-07-08,唐津,10,5,山崎　小葉音,展開差し・捲り差し・外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23854,2025-07-08,唐津,11,1,若狭　奈美子,逃げ,4,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23855,2025-07-08,唐津,11,2,黒澤　めぐみ,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23856,2025-07-08,唐津,11,3,羽田　　妃希,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23857,2025-07-08,唐津,11,4,大豆生田　蒼,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23858,2025-07-08,唐津,11,5,間庭　　菜摘,1-2捲り差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23859,2025-07-08,唐津,11,6,渡邉　真奈美,後手,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23860,2025-07-08,唐津,12,1,松尾　　夏海,逃げ,3,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23861,2025-07-08,唐津,12,2,柴田　　百恵,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,出遅（外より+0.10）,0,0,0
23862,2025-07-08,唐津,12,3,樋口　由加里,展開差し・捲り差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23863,2025-07-08,唐津,12,4,中村　　桃佳,展開捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23864,2025-07-08,唐津,12,5,蜂須　　瑞生,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,1,なし,0,0,0
23865,2025-07-08,唐津,12,6,野田　なづき,後手,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23866,2025-07-08,三国,10,1,鈴谷　　一平,逃げ,3,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23867,2025-07-08,三国,10,2,北山　　康介,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23868,2025-07-08,三国,10,3,鈴木　　孝明,外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23869,2025-07-08,三国,10,4,宮下　　元胤,差し,,,着外,1,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23870,2025-07-08,三国,10,5,池田　　剛規,外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23871,2025-07-08,三国,10,6,米田　　隆弘,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23872,2025-07-08,三国,11,1,濱崎　　直矢,逃げ,2,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23873,2025-07-08,三国,11,2,齊藤　　　仁,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23874,2025-07-08,三国,11,4,吉川　　晴人,叩いて外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23875,2025-07-08,三国,11,3,前田　　篤哉,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23876,2025-07-08,三国,11,5,前田　健太郎,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23877,2025-07-08,三国,11,6,渡　　　修平,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23878,2025-07-08,三国,12,1,茅原　　悠紀,逃げ,4,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23879,2025-07-08,三国,12,2,柴田　　　光,差し,,,着外,1,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23880,2025-07-08,三国,12,3,横川　　聖志,捲り差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23881,2025-07-08,三国,12,4,川尻　　泰輔,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23882,2025-07-08,三国,12,5,鶴本　　崇文,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23883,2025-07-08,三国,12,6,福田　　　理,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23884,2025-07-08,びわこ,1,1,今井　　美亜,捲られ,,3,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23885,2025-07-08,びわこ,1,2,高橋　　直哉,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23886,2025-07-08,びわこ,1,3,深谷　　知博,絞り捲り,,,2,0,0.0,0,1,0,0,0,0,0,0,0,なし,0,0,0
23887,2025-07-08,びわこ,1,4,菅　　　章哉,3捲り展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23888,2025-07-08,びわこ,1,5,丸野　　一樹,他艇捲り展開,,,1,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23889,2025-07-08,びわこ,1,6,吉田　　拡郎,他艇捲り展開,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23890,2025-07-08,びわこ,2,1,島村　　隆幸,捲られ,,3,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23891,2025-07-08,びわこ,2,3,渡辺　　浩司,絞り捲り,,,1,0,0.0,0,1,0,0,0,0,0,0,0,なし,0,0,0
23892,2025-07-08,びわこ,2,4,多田　　有佑,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,出遅（外より+0.10）,0,0,0
23893,2025-07-08,びわこ,2,5,平本　　真之,他艇捲り展開,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23894,2025-07-08,びわこ,2,2,西島　　義則,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23895,2025-07-08,びわこ,2,6,稲田　　浩二,他艇捲り展開,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23896,2025-07-08,びわこ,3,1,若林　　　将,捲られ,,3,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23897,2025-07-08,びわこ,3,2,中澤　　和志,3ツケマイ展開,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23898,2025-07-08,びわこ,3,3,下出　　卓矢,ツケマイ,,,1,0,0.0,0,1,0,0,0,0,0,0,0,なし,0,0,0
23899,2025-07-08,びわこ,3,4,遠藤　　エミ,3ツケマイ展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23900,2025-07-08,びわこ,3,5,池永　　　太,3ツケマイ展開,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23901,2025-07-08,びわこ,3,6,村上　宗太郎,他艇捲り展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23902,2025-07-08,びわこ,4,1,坪井　　康晴,逃げ,3,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23903,2025-07-08,びわこ,4,2,飯山　　　泰,3捲り差され,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23904,2025-07-08,びわこ,4,3,井口　　佳典,捲り差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23905,2025-07-08,びわこ,4,4,篠崎　　元志,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23906,2025-07-08,びわこ,4,5,立具　　敬司,1-2捲り差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23907,2025-07-08,びわこ,4,6,関　　　浩哉,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23908,2025-07-08,びわこ,5,1,上野　真之介,捲り差され,,5,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23909,2025-07-08,びわこ,5,2,中島　　孝平,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23910,2025-07-08,びわこ,5,3,平高　　奈菜,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23911,2025-07-08,びわこ,5,4,上原　　　崚,叩いて捲り差し,,,3,0,0.0,0,1,0,0,0,0,0,0,0,なし,0,0,0
23912,2025-07-08,びわこ,5,5,金子　　和之,4絞り展開,,,1,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23913,2025-07-08,びわこ,5,6,萬　　　正嗣,展開差し・捲り差し・外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23914,2025-07-08,びわこ,6,1,森高　　一真,捲られ,,3,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23915,2025-07-08,びわこ,6,2,赤坂　　俊輔,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23916,2025-07-08,びわこ,6,3,上條　　暢嵩,箱捲り,,,1,0,0.0,0,0,0,0,0,0,0,0,0,なし,1,0,0
23917,2025-07-08,びわこ,6,4,鹿島　　敏弘,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23918,2025-07-08,びわこ,6,5,長田　　頼宗,1-2捲り差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23919,2025-07-08,びわこ,6,6,岩崎　　芳美,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23920,2025-07-08,びわこ,7,1,野中　　一平,捲られ,,3,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23921,2025-07-08,びわこ,7,2,西島　　義則,3ツケマイ展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23922,2025-07-08,びわこ,7,3,丸野　　一樹,ツケマイ,,,1,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23923,2025-07-08,びわこ,7,4,村岡　　賢人,3ツケマイ展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23924,2025-07-08,びわこ,7,5,片岡　　雅裕,3ツケマイ展開,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23925,2025-07-08,びわこ,7,6,秋元　　　哲,他艇捲り展開,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23926,2025-07-08,びわこ,8,1,太田　　和美,差され,,複数,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23927,2025-07-08,びわこ,8,2,関　　　浩哉,差し,,,1,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23928,2025-07-08,びわこ,8,3,吉田　　拡郎,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23929,2025-07-08,びわこ,8,4,渡辺　　浩司,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23930,2025-07-08,びわこ,8,5,小林　　　泰,2-4捲り差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23931,2025-07-08,びわこ,8,6,中澤　　和志,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23932,2025-07-08,びわこ,9,1,深谷　　知博,逃げ,記録なし,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23933,2025-07-08,びわこ,9,2,稲田　　浩二,差し,,,着外,0,1.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23934,2025-07-08,びわこ,9,3,寺田　　　祥,外マイ,,,着外,1,0.0,0,0,0,0,0,0,0,0,0,なし,1,0,0
23935,2025-07-08,びわこ,9,4,向後　　龍一,捲り差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23936,2025-07-08,びわこ,9,5,遠藤　　エミ,展開差し・捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23937,2025-07-08,びわこ,9,6,篠崎　　元志,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23938,2025-07-08,びわこ,10,1,濱野谷　憲吾,逃げ,4,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23939,2025-07-08,びわこ,10,2,坪井　　康晴,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23940,2025-07-08,びわこ,10,3,松田　　竜馬,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23941,2025-07-08,びわこ,10,4,島村　　隆幸,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23942,2025-07-08,びわこ,10,5,若林　　　将,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,1,なし,0,0,0
23943,2025-07-08,びわこ,10,6,平高　　奈菜,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23944,2025-07-08,びわこ,11,1,井口　　佳典,逃げ,2,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23945,2025-07-08,びわこ,11,2,平本　　真之,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23946,2025-07-08,びわこ,11,3,上野　真之介,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23947,2025-07-08,びわこ,11,4,池永　　　太,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23948,2025-07-08,びわこ,11,5,菅　　　章哉,展開差し・捲り差し・外マイ,,,着外,0,0.0,0,0,1,0,0,0,0,0,0,なし,0,0,0
23949,2025-07-08,びわこ,11,6,上條　　暢嵩,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23950,2025-07-08,びわこ,12,1,馬場　　貴也,逃げ,2,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23951,2025-07-08,びわこ,12,2,池田　　浩二,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23952,2025-07-08,びわこ,12,3,峰　　　竜太,捲り差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,1
23953,2025-07-08,びわこ,12,4,山口　　　剛,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23954,2025-07-08,びわこ,12,5,桐生　　順平,2-4捲り差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23955,2025-07-08,びわこ,12,6,佐藤　　　翼,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23956,2025-07-08,常滑,1,1,芦澤　　　望,逃げ,3,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23957,2025-07-08,常滑,1,2,植木　　美帆,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23958,2025-07-08,常滑,1,3,木場　雄二郎,外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23959,2025-07-08,常滑,1,4,鈴木　　峻佑,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23960,2025-07-08,常滑,1,5,森下　　　勇,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23961,2025-07-08,常滑,1,6,西岡　　育未,展開差し・捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,抜出（内より-0.10）,0,0,0
23962,2025-07-08,常滑,2,1,横井　　健太,捲られ,,2,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23963,2025-07-08,常滑,2,3,古田　　祐貴,2捲り展開,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23964,2025-07-08,常滑,2,4,小坂　　宗司,2捲り展開,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23965,2025-07-08,常滑,2,2,松本　　庸平,ツケマイ,,,1,0,0.0,0,1,0,0,0,0,0,0,0,なし,0,0,0
23966,2025-07-08,常滑,2,6,田中　瀬里奈,他艇捲り展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23967,2025-07-08,常滑,2,5,杉田　　篤光,他艇捲り展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23968,2025-07-08,常滑,3,1,木谷　　賢太,逃げ,記録なし,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23969,2025-07-08,常滑,3,2,清水　　紀克,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23970,2025-07-08,常滑,3,3,平田　健之佑,差し,,,2,0,0.0,0,0,0,0,0,0,1,0,0,なし,0,0,0
23971,2025-07-08,常滑,3,4,梅木　　敬太,展開捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23972,2025-07-08,常滑,3,5,中嶋　　世奈,1-2捲り差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23973,2025-07-08,常滑,3,6,富永　　修一,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23974,2025-07-08,常滑,4,1,竹之内　　極,捲られ,,3,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23975,2025-07-08,常滑,4,2,佐藤　ほのか,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,出遅（外より+0.10）,0,0,0
23976,2025-07-08,常滑,4,3,松井　　洪弥,絞り捲り,,,1,0,0.0,0,1,0,0,0,0,0,0,0,抜出（内より-0.10）,0,0,0
23977,2025-07-08,常滑,4,4,大瀧　明日香,3捲り展開,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23978,2025-07-08,常滑,4,5,中村　　栄治,他艇捲り展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23979,2025-07-08,常滑,4,6,木山　　和幸,他艇捲り展開,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23980,2025-07-08,常滑,5,3,植木　　美帆,捲り差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23981,2025-07-08,常滑,5,1,赤岩　　善生,逃げ,3,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23982,2025-07-08,常滑,5,4,新田　　洋一,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23983,2025-07-08,常滑,5,2,金子　　順一,差し,,,着外,1,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23984,2025-07-08,常滑,5,5,山口　　修路,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,1,なし,0,0,0
23985,2025-07-08,常滑,5,6,飯田　　庄吾,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23986,2025-07-08,常滑,6,1,小坂　　宗司,逃げ,3,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23987,2025-07-08,常滑,6,2,寺嶋　　　雄,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23988,2025-07-08,常滑,6,3,加藤　　政彦,外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23989,2025-07-08,常滑,6,4,角谷　　健吾,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23990,2025-07-08,常滑,6,5,落合　　直子,展開差し・捲り差し・外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23991,2025-07-08,常滑,6,6,小松　　卓司,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23992,2025-07-08,常滑,7,1,西川　　真人,捲られ,,4,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23993,2025-07-08,常滑,7,2,西岡　　育未,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23994,2025-07-08,常滑,7,3,渡邉　　　翼,捲られ・叩かれ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23995,2025-07-08,常滑,7,6,横井　　健太,4捲り展開,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23996,2025-07-08,常滑,7,4,秦　　　英悟,捲り,,,1,0,0.0,0,1,0,0,0,0,0,0,0,抜出（内より-0.10）,0,0,0
23997,2025-07-08,常滑,7,5,石井　　孝之,4捲り展開,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23998,2025-07-08,常滑,8,1,木場　雄二郎,逃げ,記録なし,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
23999,2025-07-08,常滑,8,2,富永　　修一,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24000,2025-07-08,常滑,8,3,山田　　理央,捲られ・叩かれ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24001,2025-07-08,常滑,8,4,木山　　和幸,捲られ・叩かれ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24002,2025-07-08,常滑,8,5,青木　　玄太,叩いて外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24003,2025-07-08,常滑,8,6,田中　瀬里奈,後手,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24004,2025-07-08,常滑,9,1,國分　将太郎,逃げ,記録なし,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24005,2025-07-08,常滑,9,2,森下　　　勇,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24006,2025-07-08,常滑,9,3,乃村　　康友,2外被り,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24007,2025-07-08,常滑,9,4,古田　　祐貴,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24008,2025-07-08,常滑,9,5,大瀧　明日香,展開差し・捲り差し・外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24009,2025-07-08,常滑,9,6,中嶋　　世奈,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24010,2025-07-08,常滑,10,1,関　　　裕也,逃げ,記録なし,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24011,2025-07-08,常滑,10,3,芦澤　　　望,2外被り,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24012,2025-07-08,常滑,10,5,落合　　直子,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,1,0
24013,2025-07-08,常滑,10,4,木谷　　賢太,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24014,2025-07-08,常滑,10,6,野田　　亜湖,後手,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24015,2025-07-08,常滑,10,2,赤岩　　善生,外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24016,2025-07-08,常滑,11,1,加藤　　政彦,逃げ,記録なし,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24017,2025-07-08,常滑,11,2,杉田　　篤光,差し,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24018,2025-07-08,常滑,11,3,鈴木　　峻佑,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24019,2025-07-08,常滑,11,4,平田　健之佑,差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24020,2025-07-08,常滑,11,5,竹之内　　極,2-4捲り差し,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,出遅（外より+0.10）,0,0,0
24021,2025-07-08,常滑,11,6,渡邉　　　翼,捲り差し・外マイ,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24022,2025-07-08,常滑,12,1,青木　　玄太,逃げ,記録なし,,,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24023,2025-07-08,常滑,12,2,山口　　修路,外マイ,,,3,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24024,2025-07-08,常滑,12,3,角谷　　健吾,2外被り,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24025,2025-07-08,常滑,12,4,秦　　　英悟,差し,,,2,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
24026,2025-07-08,常滑,12,5,梅木　　敬太,外マイ,,,着外,0,0.0,0,0,0,0,0,0,0,0,0,なし,0,0,0
